Customer_id,Terminal DateTime,TranType,Term  Seq.,Response,Issuer,amount_requested,amount_dispensed,fee_requested,fee_charged
2614981004342438213,10/07/20 07:58:41,INQ,1091.0,INCORREC,MS0,,,0.00,0.00
2614981004342438213,10/07/20 08:00:00,W/D,1092.0,INCORREC,MS0,20,,0.00,0.00
2614981004342438213,10/07/20 08:05:54,W/D,1093.0,INCORREC,MS0,20,,0.00,0.00
645027800532725836,07/20/20 15:31:42,W/D,681.0,Liable,CI0,120,120,3.00,3.00
685426728086802977,09/03/20 00:26:38,W/D,901.0,Liable,MS0,180,180,3.00,3.00
7699002064570562915,09/03/20 00:56:11,INQ,902.0,Approved,MS0,,,0.00,0.00
1079720515450814901,11/20/20 18:54:18,W/D,1359.0,Approved,SNE,200,200,3.00,3.00
3569179858601059030,05/30/21 14:18:07,W/D,2769.0,EMV,SHZ,200,200,3.00,3.00
667368338206046387,08/03/20 06:22:48,W/D,770.0,Liable,MS0,200,200,3.00,3.00
5287000939299046064,08/03/20 11:53:15,INQ,771.0,Approved,MS0,,,0.00,0.00
1307915653315666559,01/07/21 13:34:24,W/D,1666.0,EMV,PUL,100,100,3.00,3.00
3419073338808826702,04/09/21 23:43:44,W/D,2344.0,Approved,WAE,200,200,3.00,3.00
3470343307290241939,06/22/21 10:29:43,W/D,2993.0,EMV,PLS,20,20,3.00,3.00
6720380636312730274,08/11/20 22:12:09,W/D,826.0,Approved,PUL,80,80,3.00,3.00
6173374207650215744,09/18/20 13:38:05,W/D,1005.0,EMV,STR,100,100,3.00,3.00
8076078131037991141,11/10/20 21:24:30,W/D,1286.0,Approved,PLS,20,20,3.00,3.00
8076078131037991141,11/11/20 02:58:35,INQ,1287.0,Approved,PLS,,,0.00,0.00
8076078131037991141,11/11/20 02:59:36,W/D,1288.0,NSF,PLS,20,,0.00,0.00
4954836376872675707,11/11/20 13:54:09,INQ,1289.0,Approved,PLS,,,0.00,0.00
4954836376872675707,11/11/20 15:08:09,W/D,1290.0,NSF,PLS,40,,0.00,0.00
4954836376872675707,11/11/20 15:09:06,W/D,1291.0,NSF,PLS,40,,0.00,0.00
4954836376872675707,11/11/20 15:10:26,INQ,1292.0,Approved,PLS,,,0.00,0.00
4954836376872675707,11/11/20 15:11:23,W/D,1293.0,NSF,PLS,40,,0.00,0.00
1190346791087523935,12/10/20 02:02:17,W/D,1500.0,Approved,SNE,200,200,3.00,3.00
4517532335985989171,06/05/21 01:00:14,W/D,2827.0,EMV,PUL,200,200,3.00,3.00
3470343307290241939,06/22/21 10:21:23,W/D,2992.0,EMV,PLS,80,80,3.00,3.00
7233227914358826109,07/30/21 03:18:42,W/D,3355.0,EMV,PLS,20,20,3.00,3.00
9021902134189549345,11/01/20 02:27:56,W/D,1218.0,Approved,MS0,200,200,3.00,3.00
6441017856851929274,11/10/20 18:56:31,W/D,1285.0,Approved,PLS,60,60,3.00,3.00
2701036743211180653,12/03/20 01:06:59,W/D,1428.0,EMV,MS0,60,60,3.00,3.00
1834835573817099167,02/01/21 08:08:41,W/D,1821.0,EMV,PLS,60,60,3.00,3.00
2681328194781268808,02/27/21 06:40:52,W/D,1979.0,EMV,PLS,60,60,3.00,3.00
4533876292291607283,03/26/21 16:57:37,W/D,2198.0,EMV,PLS,200,200,3.00,3.00
3659866383446821555,03/26/21 19:06:47,INQ,2199.0,Approved,CI0,,,0.00,0.00
2696067377678895133,03/26/21 19:07:32,W/D,2200.0,NSF,PUL,40,,0.00,0.00
2696067377678895133,03/26/21 19:08:21,W/D,2201.0,NSF,PUL,20,,0.00,0.00
6395595134751878434,05/01/21 04:39:02,W/D,2531.0,EMV,STR,100,100,3.00,3.00
1556323560242214096,05/13/21 22:03:48,W/D,2654.0,Approved,PUL,200,200,3.00,3.00
1556323560242214096,05/13/21 22:04:49,W/D,2655.0,EXC WD L,PUL,200,0,0.00,0.00
2393389972979995912,07/29/21 18:29:34,W/D,3353.0,EMV,VNT,200,200,3.00,3.00
7233227914358826109,07/30/21 03:17:38,W/D,3354.0,NSF,PLS,40,0,0.00,0.00
1024144443385327747,10/24/20 08:26:16,W/D,1179.0,EMV,STR,40,40,3.00,3.00
785089925136888503,04/02/21 06:21:23,W/D,2256.0,EMV,MS0,100,100,3.00,3.00
7233227914358826109,07/18/21 14:18:16,W/D,3247.0,EMV,PLS,160,160,3.00,3.00
1497912860171747447,03/13/21 15:38:42,W/D,2061.0,Approved,PUL,200,200,3.00,3.00
8230213125278806409,04/16/21 06:54:05,W/D,2418.0,Approved,CI0,100,100,3.00,3.00
4534771462010339985,07/20/20 02:24:19,W/D,680.0,Approved,WAE,20,20,3.00,3.00
6720380636312730274,08/11/20 13:08:45,W/D,825.0,Approved,PUL,100,100,3.00,3.00
1024144443385327747,10/24/20 08:25:12,W/D,1178.0,EMV,STR,200,200,3.00,3.00
7231797768361233583,11/10/20 05:21:46,W/D,1282.0,Fallback,MS0,100,100,3.00,3.00
6441017856851929274,11/10/20 18:55:12,INQ,1283.0,Approved,PLS,,,0.00,0.00
6441017856851929274,11/10/20 18:55:51,INQ,1284.0,INCORREC,PLS,,,0.00,0.00
7932280326139793801,12/02/20 20:40:58,W/D,1426.0,EMV,PLS,40,40,3.00,3.00
2701036743211180653,12/03/20 01:05:47,INQ,1427.0,Approved,MS0,,,0.00,0.00
2183744640601740186,01/07/21 13:24:20,W/D,1665.0,Approved,PUL,200,200,3.00,3.00
8720017799087993325,01/31/21 18:02:29,W/D,1817.0,EMV,SNE,100,100,3.00,3.00
3786912548702458558,01/31/21 18:45:28,W/D,1818.0,INCORREC,MS0,20,,0.00,0.00
3786912548702458558,01/31/21 18:46:25,W/D,1819.0,NSF,MS0,20,,0.00,0.00
6658041301601317097,02/27/21 01:46:27,W/D,1976.0,EMV,PLS,200,200,3.00,3.00
2681328194781268808,02/27/21 06:38:41,W/D,1977.0,NOT PERM,PLS,80,,0.00,0.00
2681328194781268808,02/27/21 06:39:35,W/D,1978.0,NOT PERM,PLS,20,,0.00,0.00
2628314885148147830,06/16/21 08:48:13,W/D,2916.0,Approved,CI0,200,200,3.00,3.00
4585881769669767800,06/22/21 03:04:26,W/D,2990.0,Approved,PLS,200,200,3.00,3.00
2439330674564710544,06/22/21 05:10:38,INQ,2991.0,NSF,VNT,0,0,0.00,0.00
7092456503437406654,07/19/20 18:52:29,W/D,676.0,Liable,PLS,100,100,3.00,3.00
4534771462010339985,07/20/20 02:20:32,INQ,677.0,NOT PERM,WAE,,,0.00,0.00
4534771462010339985,07/20/20 02:21:45,W/D,678.0,NOT PERM,WAE,40,,0.00,0.00
4534771462010339985,07/20/20 02:23:24,W/D,679.0,NOT PERM,WAE,20,,0.00,0.00
3725547917346005929,09/18/20 10:08:12,W/D,1003.0,EMV,MS0,200,200,3.00,3.00
167576873613633047,09/18/20 12:03:34,INQ,1004.0,Approved,MS0,,,0.00,0.00
7315706900205045665,12/28/20 07:10:41,W/D,1583.0,EMV,PUL,120,120,3.00,3.00
945384404010707044,12/30/20 15:01:10,W/D,1584.0,INCORREC,PUL,200,,0.00,0.00
4509466278807921110,02/07/21 19:17:31,W/D,1883.0,EMV,MS0,180,180,3.00,3.00
172073380121317078,02/07/21 19:35:42,W/D,1884.0,EXC WD L,MS0,160,,0.00,0.00
8120477730784561281,02/07/21 21:38:18,W/D,1885.0,INVAL CA,MS0,20,,0.00,0.00
8022741257523729779,02/08/21 13:07:17,INQ,1886.0,Approved,MS0,,,0.00,0.00
8022741257523729779,02/08/21 13:10:21,W/D,1887.0,DO NOT H,MS0,120,,0.00,0.00
8022741257523729779,02/08/21 13:11:53,INQ,1888.0,Approved,MS0,,,0.00,0.00
1881832341917143467,02/09/21 01:56:56,W/D,1889.0,NSF,EXC,100,,0.00,0.00
1881832341917143467,02/09/21 01:58:01,W/D,1890.0,NSF,EXC,80,,0.00,0.00
1881832341917143467,02/09/21 01:58:57,W/D,1891.0,NSF,EXC,60,,0.00,0.00
4119339967747609743,07/06/21 13:13:40,W/D,3128.0,EMV,PUL,200,200,3.00,3.00
2701036743211180653,12/02/20 16:40:18,W/D,1425.0,EMV,MS0,200,200,3.00,3.00
6055669316291313182,01/19/21 19:24:41,W/D,1735.0,EMV,PUL,100,100,3.00,3.00
6790373968810949479,01/21/21 03:11:11,INQ,1738.0,Approved,SNE,,,0.00,0.00
8332973686494323283,03/18/21 05:25:31,W/D,2114.0,EMV,PLS,100,100,3.00,3.00
1848793818703043238,03/18/21 05:26:36,W/D,2115.0,NSF,PLS,40,,0.00,0.00
1848793818703043238,03/18/21 05:27:33,INQ,2116.0,Approved,PLS,,,0.00,0.00
4968065508133194789,04/30/21 20:45:48,W/D,2527.0,Approved,PLS,40,40,3.00,3.00
8334501494146243667,04/30/21 23:06:30,INQ,2528.0,Approved,PLS,0,0,0.00,0.00
6990972039884517016,05/01/21 00:44:02,W/D,2529.0,NSF,PUL,100,0,0.00,0.00
6395595134751878434,05/01/21 04:37:33,W/D,2530.0,NSF,STR,100,0,0.00,0.00
685426728086802977,09/03/20 00:24:44,W/D,899.0,Liable,MS0,200,200,3.00,3.00
685426728086802977,09/03/20 00:25:34,INQ,900.0,Approved,MS0,,,0.00,0.00
2645383395337107215,10/05/20 22:09:18,W/D,1085.0,EMV,MS0,20,20,3.00,3.00
4494020272365535889,10/06/20 02:47:33,W/D,1086.0,NSF,PUL,20,,0.00,0.00
4494020272365535889,10/06/20 02:48:02,INQ,1087.0,Approved,PUL,,,0.00,0.00
8899814640830200571,10/06/20 22:44:27,INQ,1088.0,NO UNIV,WAE,,,0.00,0.00
8899814640830200571,10/06/20 22:45:22,INQ,1089.0,NO UNIV,WAE,,,0.00,0.00
2774938810004371236,04/02/21 03:07:29,W/D,2255.0,EMV,SNE,100,100,3.00,3.00
5988435915908256137,10/05/20 14:40:46,W/D,1084.0,Approved,PLS,40,40,3.00,3.00
7932280326139793801,11/20/20 18:45:18,W/D,1358.0,EMV,PLS,40,40,3.00,3.00
311398223948988983,04/16/21 04:24:13,W/D,2417.0,Approved,PUL,200,200,3.00,3.00
3187606172919100028,04/30/21 13:55:03,W/D,2525.0,EMV,MS0,200,200,3.00,3.00
3187606172919100028,04/30/21 13:56:03,W/D,2526.0,EXC WD L,MS0,200,0,0.00,0.00
3569179858601059030,05/30/21 14:17:15,W/D,2768.0,EMV,SHZ,200,200,3.00,3.00
2069580514750307618,08/02/20 15:40:59,W/D,769.0,Liable,CI0,100,100,3.00,3.00
8263823354284612723,08/10/20 15:15:52,W/D,824.0,Liable,MS0,200,200,3.00,3.00
6441017856851929274,11/09/20 23:50:28,W/D,1281.0,Approved,PLS,40,40,3.00,3.00
7919578725598406775,01/31/21 10:06:30,W/D,1814.0,Fallback,PUL,100,100,3.00,3.00
8720017799087993325,01/31/21 17:59:38,INQ,1815.0,Approved,SNE,,,0.00,0.00
3394544809224850186,04/09/21 19:32:23,W/D,2343.0,Approved,PUL,180,180,3.00,3.00
4313955214646479813,07/19/20 15:56:07,W/D,675.0,Liable,STR,160,160,3.00,3.00
5988435915908256137,10/05/20 14:35:33,W/D,1081.0,Approved,PLS,100,100,3.00,3.00
5988435915908256137,10/05/20 14:37:00,W/D,1082.0,NSF,PLS,100,,0.00,0.00
5988435915908256137,10/05/20 14:39:25,INQ,1083.0,Approved,PLS,,,0.00,0.00
838626543130318130,11/20/20 14:25:34,W/D,1357.0,EMV,PLS,100,100,3.00,3.00
1190346791087523935,12/10/20 02:01:12,W/D,1499.0,Approved,SNE,200,200,3.00,3.00
3158724987498902921,06/04/21 21:08:10,W/D,2826.0,EMV,PLS,60,60,3.00,3.00
2754935804762320804,07/18/21 12:24:19,W/D,3246.0,EMV,PLS,60,60,3.00,3.00
4257327019643331675,11/01/20 01:46:48,W/D,1217.0,EMV,PLS,200,200,3.00,3.00
1805847080702008898,11/09/20 23:04:00,W/D,1280.0,EMV,MS0,60,60,3.00,3.00
1984854991198908555,12/27/20 12:07:23,W/D,1582.0,Approved,PLS,60,60,3.00,3.00
8114005742916126596,01/19/21 11:24:06,W/D,1732.0,Approved,PLS,100,100,3.00,3.00
4690406428543881801,01/19/21 15:09:25,W/D,1733.0,INVAL CA,PLS,20,,0.00,0.00
4690406428543881801,01/19/21 15:10:21,W/D,1734.0,INVAL CA,PLS,20,,0.00,0.00
2237407062945320080,03/18/21 03:45:01,W/D,2113.0,Approved,PUL,200,200,3.00,3.00
875893057560591395,03/26/21 13:10:59,W/D,2197.0,EMV,PLS,100,100,3.00,3.00
3187606172919100028,05/13/21 18:28:50,W/D,2651.0,EMV,MS0,100,100,3.00,3.00
1556323560242214096,05/13/21 22:02:05,INQ,2652.0,Approved,PUL,0,0,0.00,0.00
1556323560242214096,05/13/21 22:03:06,INQ,2653.0,Approved,PUL,0,0,0.00,0.00
2393389972979995912,07/29/21 18:28:52,W/D,3352.0,EMV,VNT,200,200,3.00,3.00
4482704050637793617,04/02/21 02:28:33,W/D,2253.0,EMV,SNE,200,200,3.00,3.00
2774938810004371236,04/02/21 03:06:30,INQ,2254.0,Approved,SNE,,,0.00,0.00
6690339230040402542,03/13/21 14:35:51,W/D,2060.0,EMV,MS0,80,80,3.00,3.00
7700843272768795661,06/04/21 13:44:55,W/D,2825.0,Approved,WAE,120,120,3.00,3.00
5070993254737909218,07/17/21 13:50:24,W/D,3245.0,EMV,MS0,120,120,3.00,3.00
6325887283087687411,08/02/20 15:30:53,W/D,768.0,Liable,MS0,40,40,3.00,3.00
8806907366606676254,10/24/20 02:52:05,W/D,1175.0,Approved,MS0,100,100,3.00,3.00
8806907366606676254,10/24/20 02:56:38,INQ,1176.0,Approved,MS0,,,0.00,0.00
1024144443385327747,10/24/20 08:22:37,INQ,1177.0,Approved,STR,,,0.00,0.00
6524886159551377248,11/09/20 16:21:32,W/D,1278.0,EMV,PLS,80,80,3.00,3.00
1805847080702008898,11/09/20 23:02:25,W/D,1279.0,DO NOT H,MS0,60,,0.00,0.00
2183744640601740186,12/26/20 14:30:02,W/D,1581.0,Approved,PUL,120,120,3.00,3.00
54504743911717782,01/07/21 12:45:28,W/D,1664.0,Approved,WAE,200,200,3.00,3.00
3198048075106216964,01/31/21 02:43:15,W/D,1810.0,EMV,PLS,40,40,3.00,3.00
4156227183146568491,01/31/21 07:33:48,W/D,1811.0,NSF,PUL,120,,0.00,0.00
4156227183146568491,01/31/21 07:34:26,W/D,1812.0,NSF,PUL,100,,0.00,0.00
4509466278807921110,02/07/21 19:16:33,W/D,1882.0,EMV,MS0,200,200,3.00,3.00
3531113435104661083,02/26/21 22:04:29,W/D,1975.0,EMV,PLS,100,100,3.00,3.00
2628314885148147830,06/16/21 08:45:30,W/D,2915.0,Approved,CI0,200,200,3.00,3.00
7836105091722780583,06/22/21 00:17:54,W/D,2987.0,Approved,MS0,100,100,3.00,3.00
1695869887143330006,09/16/20 15:23:44,W/D,989.0,Liable,PLS,80,80,3.00,3.00
167576873613633047,09/16/20 21:54:01,INQ,990.0,Approved,MS0,,,0.00,0.00
1688482050109949149,09/16/20 23:48:28,INQ,991.0,Approved,PUL,,,0.00,0.00
167576873613633047,09/17/20 01:32:24,INQ,992.0,Approved,MS0,,,0.00,0.00
167576873613633047,09/17/20 07:36:15,INQ,996.0,Approved,MS0,,,0.00,0.00
4167967237188774096,09/17/20 16:47:23,INQ,997.0,Approved,NYC,,,0.00,0.00
5821569784396050879,09/17/20 23:44:55,INQ,998.0,INCORREC,PUL,,,0.00,0.00
5821569784396050879,09/17/20 23:46:13,INQ,999.0,INCORREC,PUL,,,0.00,0.00
5821569784396050879,09/17/20 23:47:07,INQ,1000.0,INCORREC,PUL,,,0.00,0.00
3725547917346005929,09/18/20 10:04:20,INQ,1001.0,Approved,MS0,,,0.00,0.00
3725547917346005929,09/18/20 10:05:45,XFER,1002.0,Approved,MS0,200,,0.00,0.00
2165451466440950771,10/05/20 13:13:33,W/D,1077.0,EMV,STR,40,40,3.00,3.00
5988435915908256137,10/05/20 14:31:35,INQ,1078.0,Approved,PLS,,,0.00,0.00
5988435915908256137,10/05/20 14:33:25,INQ,1079.0,Approved,PLS,,,0.00,0.00
5988435915908256137,10/05/20 14:34:39,INQ,1080.0,Approved,PLS,,,0.00,0.00
2843417474209980386,11/20/20 10:44:19,W/D,1356.0,EMV,PLS,200,200,3.00,3.00
4759461387955178044,07/06/21 12:52:15,W/D,3127.0,EMV,PLS,200,200,3.00,3.00
5160764800030931563,08/02/20 14:43:41,W/D,767.0,Approved,MS0,80,80,3.00,3.00
2701036743211180653,12/02/20 16:39:09,W/D,1424.0,EMV,MS0,200,200,3.00,3.00
8114005742916126596,01/18/21 14:48:54,W/D,1731.0,Approved,PLS,100,100,3.00,3.00
68513653800311707,01/31/21 01:08:15,W/D,1809.0,EMV,PLS,100,100,3.00,3.00
4795448422706195376,03/26/21 11:22:15,W/D,2194.0,Approved,SNE,60,60,3.00,3.00
170888044481486776,03/26/21 11:29:16,INQ,2195.0,NSF,PUL,,,0.00,0.00
875893057560591395,03/26/21 13:09:24,W/D,2196.0,NSF,PLS,100,,0.00,0.00
2170087134616019330,05/13/21 12:26:17,W/D,2650.0,Approved,PUL,80,80,3.00,3.00
685426728086802977,09/03/20 00:23:34,W/D,898.0,Liable,MS0,200,200,3.00,3.00
7518388701306003754,10/04/20 07:46:09,W/D,1076.0,EMV,PUL,60,60,3.00,3.00
3198048075106216964,03/13/21 13:35:27,W/D,2056.0,EMV,PLS,20,20,3.00,3.00
6690339230040402542,03/13/21 14:17:11,INQ,2057.0,Approved,MS0,,,0.00,0.00
6690339230040402542,03/13/21 14:22:16,INQ,2058.0,Approved,MS0,,,0.00,0.00
6690339230040402542,03/13/21 14:34:30,W/D,2059.0,NSF,MS0,100,,0.00,0.00
5160764800030931563,07/19/20 15:22:05,W/D,673.0,Approved,MS0,100,100,3.00,3.00
4313955214646479813,07/19/20 15:54:46,INQ,674.0,Approved,STR,,,0.00,0.00
8076078131037991141,11/09/20 15:30:21,W/D,1275.0,Approved,PLS,100,100,3.00,3.00
6524886159551377248,11/09/20 16:19:03,INQ,1276.0,Approved,PLS,,,0.00,0.00
6524886159551377248,11/09/20 16:20:37,W/D,1277.0,EXC WD L,PLS,200,,0.00,0.00
2202492528346577420,03/13/21 03:37:22,W/D,2050.0,Fallback,STR,100,100,3.00,3.00
3410072876677635064,03/13/21 12:44:51,INQ,2051.0,Approved,CI0,,,0.00,0.00
2416273621862515812,03/13/21 12:47:06,W/D,2052.0,NSF,PUL,200,,0.00,0.00
2416273621862515812,03/13/21 12:47:48,W/D,2053.0,NSF,PUL,180,,0.00,0.00
7894181588961144421,03/13/21 12:48:34,W/D,2054.0,NSF,PUL,180,,0.00,0.00
3198048075106216964,03/13/21 13:34:46,W/D,2055.0,NSF,PLS,40,,0.00,0.00
1695869887143330006,04/09/21 16:10:11,W/D,2338.0,EMV,PLS,100,100,3.00,3.00
4482704050637793617,04/09/21 17:23:16,W/D,2340.0,NSF,SNE,20,0,0.00,0.00
785089925136888503,04/15/21 18:44:10,W/D,2411.0,EMV,MS0,100,100,3.00,3.00
6833517956596033119,04/15/21 19:37:08,W/D,2412.0,INCORREC,CI0,200,0,0.00,0.00
2747332668076549367,04/15/21 19:38:44,W/D,2413.0,INCORREC,PLS,200,0,0.00,0.00
2747332668076549367,04/15/21 19:39:41,W/D,2414.0,NO CHK A,PLS,200,0,0.00,0.00
2747332668076549367,04/15/21 19:40:34,INQ,2415.0,NO CHK A,PLS,0,0,0.00,0.00
4409373396547742681,04/15/21 19:41:36,INQ,2416.0,Approved,PLS,0,0,0.00,0.00
3187606172919100028,04/30/21 13:54:04,W/D,2524.0,EMV,MS0,200,200,3.00,3.00
3569179858601059030,05/30/21 14:16:22,W/D,2767.0,EMV,SHZ,200,200,3.00,3.00
6720380636312730274,08/09/20 21:35:03,W/D,822.0,Approved,PUL,200,200,3.00,3.00
8263823354284612723,08/10/20 15:10:44,INQ,823.0,Approved,MS0,,,0.00,0.00
4990851531196041948,09/16/20 11:35:19,W/D,988.0,Liable,SNE,100,100,3.00,3.00
6151147783377518261,10/23/20 15:11:35,W/D,1172.0,EMV,CI0,200,200,3.00,3.00
5061948070185131793,10/24/20 01:03:24,INQ,1173.0,Approved,MS0,,,0.00,0.00
5061948070185131793,10/24/20 01:04:25,W/D,1174.0,DO NOT H,MS0,20,,0.00,0.00
6658041301601317097,02/26/21 10:20:23,W/D,1972.0,EMV,PLS,200,200,3.00,3.00
3531113435104661083,02/26/21 18:55:41,INQ,1973.0,NOT PERM,PLS,,,0.00,0.00
3531113435104661083,02/26/21 18:57:53,W/D,1974.0,NOT PERM,PLS,60,,0.00,0.00
1870235578254302473,03/26/21 11:15:47,W/D,2192.0,Approved,SNE,120,120,3.00,3.00
4795448422706195376,03/26/21 11:17:12,INQ,2193.0,Approved,SNE,,,0.00,0.00
7700843272768795661,06/04/21 13:40:47,W/D,2824.0,Approved,WAE,200,200,3.00,3.00
5178053905639950771,06/21/21 20:00:22,W/D,2985.0,EMV,STR,40,40,3.00,3.00
1525244677761641055,07/16/21 12:23:15,W/D,3242.0,Fallback,PLS,200,200,3.00,3.00
5755659691011928227,07/16/21 13:46:55,INQ,3243.0,Approved,PLS,0,0,0.00,0.00
5755659691011928227,07/16/21 13:48:31,W/D,3244.0,NSF,PLS,20,0,0.00,0.00
7270367318620547036,08/02/20 12:58:24,W/D,766.0,Liable,PLS,200,200,3.00,3.00
7518388701306003754,10/04/20 07:45:08,W/D,1075.0,EMV,PUL,60,60,3.00,3.00
3309841820828900521,12/09/20 14:22:34,W/D,1496.0,EMV,PLS,60,60,3.00,3.00
4665293518077746034,12/09/20 22:00:12,INQ,1497.0,REFER TO,SNE,,,0.00,0.00
4665293518077746034,12/09/20 22:01:23,INQ,1498.0,NO CHK A,SNE,,,0.00,0.00
5987937173534922886,12/25/20 17:15:34,W/D,1576.0,Approved,PUL,40,40,3.00,3.00
7315706900205045665,12/26/20 12:48:45,W/D,1577.0,NSF,PUL,20,,0.00,0.00
2183744640601740186,12/26/20 14:26:56,W/D,1578.0,NSF,PUL,180,,0.00,0.00
2183744640601740186,12/26/20 14:27:56,W/D,1579.0,NSF,PUL,160,,0.00,0.00
2183744640601740186,12/26/20 14:29:08,W/D,1580.0,NSF,PUL,140,,0.00,0.00
7912560748980620607,05/13/21 12:10:15,W/D,2649.0,Approved,MS0,200,200,3.00,3.00
838626543130318130,10/20/20 00:36:47,W/D,1153.0,EMV,PLS,20,20,3.00,3.00
2501341201218590373,10/20/20 02:34:58,INQ,1154.0,Approved,PUL,,,0.00,0.00
1909293627516148023,03/17/21 09:34:23,W/D,2106.0,EMV,SNE,200,200,3.00,3.00
5495111204046748743,03/21/21 03:29:47,W/D,2158.0,EMV,PUL,60,60,3.00,3.00
6524886159551377248,10/19/20 16:48:23,W/D,1151.0,EMV,PLS,100,100,3.00,3.00
4087369803260643036,10/19/20 20:53:08,INQ,1152.0,INCORREC,MS0,,,0.00,0.00
1818368148855794990,05/06/21 14:11:25,W/D,2590.0,EMV,SNE,140,140,3.00,3.00
8405657326760484255,05/06/21 14:47:12,INQ,2591.0,Approved,PLS,0,0,0.00,0.00
3897137201084104417,05/06/21 15:41:35,INQ,2592.0,Approved,WAE,0,0,0.00,0.00
5854903829204733069,05/21/21 03:19:12,W/D,2723.0,Approved,MS0,200,200,3.00,3.00
3855006589647116144,05/21/21 03:39:47,INQ,2724.0,INCORREC,SNE,0,0,0.00,0.00
3855006589647116144,05/21/21 03:42:57,INQ,2725.0,INCORREC,SNE,0,0,0.00,0.00
3855006589647116144,05/21/21 03:46:35,INQ,2726.0,Approved,SNE,0,0,0.00,0.00
1497912860171747447,07/10/21 14:09:22,W/D,3178.0,Approved,PUL,160,160,3.00,3.00
1894896360813961282,08/04/21 11:19:55,W/D,3403.0,EMV,EXC,200,200,3.00,3.00
7929763781525975567,07/31/20 01:00:28,W/D,743.0,Liable,MS0,200,200,3.00,3.00
6151147783377518261,08/27/20 19:34:46,W/D,884.0,Liable,CI0,60,60,3.00,3.00
7440246499484235767,01/04/21 03:37:26,W/D,1641.0,EMV,PUL,200,200,3.00,3.00
286236295016984101,02/04/21 22:57:50,W/D,1854.0,EMV,SNE,200,200,3.00,3.00
7783943307963391332,03/08/21 20:23:54,W/D,2030.0,EMV,AFD,200,200,3.00,3.00
7783943307963391332,03/08/21 20:24:52,INQ,2031.0,Approved,MS0,,,0.00,0.00
4498087937358277093,01/26/21 17:37:22,W/D,1775.0,EMV,PUL,200,200,3.00,3.00
9017810545443153854,01/27/21 11:09:50,INQ,1776.0,Approved,MS0,,,0.00,0.00
3646232809999973304,03/21/21 00:58:08,W/D,2153.0,EMV,PUL,40,40,3.00,3.00
9033628238455692395,03/21/21 02:15:34,INQ,2154.0,Approved,MS0,,,0.00,0.00
9033628238455692395,03/21/21 02:17:06,W/D,2155.0,UNKNOWN,MS0,20,,0.00,0.00
9033628238455692395,03/21/21 02:17:58,INQ,2156.0,Approved,MS0,,,0.00,0.00
9033628238455692395,03/21/21 02:19:28,W/D,2157.0,UNKNOWN,MS0,20,,0.00,0.00
7718803301013655318,10/31/20 23:13:58,W/D,1216.0,EMV,PUL,140,140,3.00,3.00
8114005742916126596,01/18/21 14:48:04,W/D,1730.0,Approved,PLS,100,100,3.00,3.00
8975285628047444301,01/30/21 23:44:24,W/D,1808.0,EMV,STR,80,80,3.00,3.00
953305030433126112,03/18/21 03:39:49,W/D,2112.0,EMV,PUL,80,80,3.00,3.00
131096474102070107,06/21/21 19:49:53,W/D,2984.0,EMV,SNE,200,200,3.00,3.00
807366376056141875,07/29/21 15:49:22,W/D,3351.0,EMV,PUL,200,200,3.00,3.00
48885761957300177,12/25/20 14:44:39,W/D,1575.0,EMV,PLS,80,80,3.00,3.00
4482704050637793617,04/02/21 02:27:28,W/D,2252.0,EMV,SNE,200,200,3.00,3.00
1027826797719489650,07/19/20 13:53:53,W/D,672.0,Liable,PLS,100,100,3.00,3.00
4494020272365535889,10/04/20 01:38:38,W/D,1074.0,Approved,PUL,20,20,3.00,3.00
1079720515450814901,11/09/20 13:52:35,W/D,1273.0,Approved,SNE,200,200,3.00,3.00
1079720515450814901,11/09/20 13:54:46,W/D,1274.0,EXC WD L,SNE,200,,0.00,0.00
3333595313029594616,12/09/20 12:05:56,W/D,1495.0,EMV,STR,20,20,3.00,3.00
3198048075106216964,03/12/21 23:44:51,W/D,2049.0,EMV,PLS,40,40,3.00,3.00
885790640891639910,04/09/21 14:36:03,W/D,2337.0,EMV,PLS,80,80,3.00,3.00
6875001355832437675,04/15/21 13:51:03,W/D,2410.0,Approved,PUL,200,200,3.00,3.00
4990851531196041948,09/16/20 11:34:39,W/D,987.0,Liable,SNE,200,200,3.00,3.00
7518388701306003754,10/03/20 23:01:34,W/D,1072.0,EMV,PUL,80,80,3.00,3.00
1798349669784933102,10/04/20 00:39:22,INQ,1073.0,INCORREC,PLB,,,0.00,0.00
5512979129911979075,12/08/20 22:07:59,W/D,1494.0,EMV,PUL,100,100,3.00,3.00
54504743911717782,01/07/21 08:38:44,W/D,1663.0,Approved,WAE,40,40,3.00,3.00
48885761957300177,02/07/21 14:48:30,W/D,1880.0,EMV,PLS,60,60,3.00,3.00
4509466278807921110,02/07/21 19:14:48,INQ,1881.0,Approved,MS0,,,0.00,0.00
2628314885148147830,06/16/21 08:43:32,W/D,2914.0,Approved,CI0,200,200,3.00,3.00
2843417474209980386,11/20/20 06:58:14,W/D,1355.0,EMV,PLS,200,200,3.00,3.00
3519639018046879689,01/30/21 16:16:50,W/D,1806.0,EMV,PUL,180,180,3.00,3.00
8120477730784561281,01/30/21 22:51:05,W/D,1807.0,NSF,MS0,200,,0.00,0.00
6658041301601317097,03/12/21 12:27:14,W/D,2048.0,EMV,PLS,200,200,3.00,3.00
